link,inclusion_order,title,qualifies,authors,publication,doi,year,reason for disqualification
https://www.researchgate.net/profile/Ruth_Mitchell2/publication/316103385_Challenges_in_assessing_the_ecological_impacts_of_tree_diseases_and_mitigation_measures_The_case_of_Hymenoscyphus_fraxineus_and_Fraxinus_excelsior/links/59f2e61aaca272cdc7d032e9/Challenges-in-assessing-the-ecological-impacts-of-tree-diseases-and-mitigation-measures-The-case-of-Hymenoscyphus-fraxineus-and-Fraxinus-excelsior.pdf,901,Challenges in assessing the ecological impacts of tree diseases and mitigation measures: the case of Hymenoscyphus fraxineus and Fraxinus excelsior,NA,NA,NA,NA,2017,NA
https://www.frontiersin.org/articles/10.3389/fmars.2017.00351/abstract,902,Expanding aquatic observations through recreation,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1973805500?accountid=14507,903,Habitat description and interannual variation in abundance and phenology of the endangered beetle &lt;i&gt;Lucanus cervus&lt;/i&gt; L. (Coleoptera) using citizen science monitoring,NA,"Méndez, M; Chabier de Jaime; Alcántara, MA",NA,NA,2017,NA
https://repositorio.unican.es/xmlui/handle/10902/13470,904,PESFOR-W: Improving the design and environmental effectiveness of woodlands for water Payments for Ecosystem Services,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1912907494?accountid=14507,905,Quality of citizen science data and its consequences for the conservation of skipper butterflies (Hesperiidae) in Flanders (northern Belgium),NA,"Vantieghem, P; Maes, D; Kaiser, A; Merckx, T",NA,NA,2017,NA
http://www.argos-system.org/wp-content/uploads/2017/06/FINAL_ArgosForum-84_EN.pdf,906,"ARGOS, SERVING MARINE PROTECTED AREAS",NA,NA,NA,NA,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-84996560224&doi=10.1016%2fj.ecolind.2016.11.012&partnerID=40&md5=e987cbbeaaa96edb410776c337f49d49,907,Evaluating the use of Myotis daubentonii as an ecological indicator in Mediterranean riparian habitats,FALSE,"Lopez-Baucells, A; Casanova, L; Puig-Montserrat, X; Espinal, A; Paramo, F; Flaquer, C",ECOLOGICAL INDICATORS,10.1016/j.ecolind.2016.11.012,2017,NA
https://academic.oup.com/icesjms/article-abstract/75/3/1080/4616494,908,"Assessing cumulative human activities, pressures, and impacts on North Sea benthic habitats using a biological traits approach",NA,NA,NA,NA,2017,NA
http://onlinelibrary.wiley.com/doi/10.1111/capa.12228/full,909,The vestiges and vanguards of policy design in a digital context,NA,NA,NA,NA,2017,NA
http://booksandjournals.brillonline.com/content/journals/10.1163/15685381-00003108,910,Testing the validity of a commonly-used habitat suitability index at the edge of a species' range: great crested newt Triturus cristatus in Scotland,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1867929814?accountid=14507,911,Estimating False Positive Contamination in Crater Annotations from Citizen Science Data,NA,"Tar, PD; Bugiolacchi, R; Thacker, NA; Gilmour, JD",NA,NA,2017,NA
http://onlinelibrary.wiley.com/doi/10.1002/eet.1758/full,912,Monitoring for Adaptive Management or Modernity: Lessons from recent initiatives for holistic environmental management,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/2000385597?accountid=14507,913,The contribution of volunteer-based monitoring data to the assessment of harmful phytoplankton blooms in Brazilian urban streams,NA,"Cunha, Davi Gasparini Fernandes; Simone Pereira Casali; Patrícia Bortoletto de Falco; Thornhill, I; Loiselle, Steven Arthur",NA,NA,2017,NA
https://www.sciencedirect.com/science/article/pii/S0308597X17301410,914,Promoting marine science: International science camp as a platform,NA,NA,NA,NA,2017,NA
https://www.duo.uio.no/handle/10852/58918,915,CITAPPLAB: A toolkit for rapid creation of data intensive mobile applications,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1973063756?accountid=14507,916,Assessing the global distribution of river fisheries harvest: a systematic map protocol,NA,"Romulo, CL; Basher, Z; Lynch, AJ; Yu-Chun, K; Taylor, WW",NA,NA,2017,NA
http://journals.ku.lt/index.php/RFDS/article/view/1406,917,Development of Beach litter monitoring on the Latvian coastline: the citizen science PERSPECTIVE,NA,NA,NA,NA,2017,NA
https://matheo.uliege.be/handle/2268.2/3110,918,"Analyses of road-Kills data harvested voluntarily: The case of the eurasian Badger (Meles Meles), the european Polecat (Mustela Putorius) and the Raccoon (Procyon …",NA,NA,NA,NA,2017,NA
http://search.proquest.com/openview/b59d0b38eee35da7ec55d7ad867b21c5/1?pq-origsite=gscholar&cbl=18750&diss=y,919,"Can Big Whales Inspire Big Behaviors? A Study of Environmental Communication, and Nature Immersion",NA,NA,NA,NA,2017,NA
https://jifro.ir/article-1-2616-en.pdf,920,"Population dynamics of Donax faba (Family: Donacidae) in the coastal waters of Padukere, Karnataka (India)",NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1899482082?accountid=14507,921,Tourist-Centric Citizen Science in Denali National Park and Preserve,NA,"Fischer, Heather A.",NA,NA,2017,NA
https://search.proquest.com/docview/1857241344?accountid=14507,922,"Vertex- and atlas-based comparisons in measures of cortical thickness, gyrification and white matter volume between humans and chimpanzees",NA,"Hopkins, WD; Li, X; Crow, T; Roberts, N",NA,NA,2017,NA
https://books.google.com/books?hl=en&lr=&id=444-DwAAQBAJ&oi=fnd&pg=PT220&dq=%E2%80%9Ccitizen+science%E2%80%9D+species+%E2%80%9Cunited+kingdom%E2%80%9D+-disease+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=n0Lvrc7jie&sig=jWIIff3CbdJpeUq1K9fqxuJbQts,923,II. 4 Assessing public awareness about biodiversity in Europe,NA,NA,NA,NA,2017,NA
https://www.sciencedirect.com/science/article/pii/S2213078017300567,924,Site preferences and participation of waterbird recreationists: Using choice modelling to inform habitat management,NA,NA,NA,NA,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034115436&doi=10.3184%2f175815617X15036738758862&partnerID=40&md5=08741dc84c3eaa31c0836c8ffbf5589d,925,Can bird abundance declines be detected by citizen science programmes? A case study using Common Cuckoo Cuculus canorus,TRUE (already coded),"Sparks, TH; Atkinson, S; Lewthwaite, K; Dhap, R; Moran, NJ; Tryjanowski, P",AVIAN BIOLOGY RESEARCH,10.3184/175815617X15036738758862,2017,NA
http://www.mdpi.com/1424-8220/17/5/994htm,926,Scalability Issues for Remote Sensing Infrastructure: A Case Study,NA,NA,NA,NA,2017,NA
http://rstb.royalsocietypublishing.org/content/372/1712/20160046.abstract,927,"Life history trade-offs, the intensity of competition, and coexistence in novel and evolving communities under climate change",NA,NA,NA,NA,2017,NA
http://iopscience.iop.org/article/10.1088/1361-6382/aa5cea/meta,928,"Gravity Spy: integrating advanced LIGO detector characterization, machine learning, and citizen science",NA,NA,NA,NA,2017,NA
https://www.taylorfrancis.com/books/e/9781317421283/chapters/10.4324%2F9781315688480-3,929,"Emergence of community science as a transformative process in Port Mouton Bay, Canada",NA,NA,NA,NA,2017,NA
https://www.cambridge.org/core/journals/journal-of-the-marine-biological-association-of-the-united-kingdom/article/relationships-between-environmental-factors-and-biological-parameters-of-asian-wedge-clam-donax-scortum-morphometric-analysis-lengthweight-relationship-and-condition-index-a-first-report-in-asia/F226F100E476B9D763547B85085EC5E2,930,"Relationships between environmental factors and biological parameters of Asian wedge clam, Donax scortum, morphometric analysis, length-weight relationship and …",NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1912090884?accountid=14507,931,"Turbo-taxonomy to assemble a megadiverse lichen genus: seventy new species of Cora (Basidiomycota: Agaricales: Hygrophoraceae), honouring David Leslie Hawksworth's seventieth birthday",NA,"Lücking, R; Forno, Manuela Dal; Moncada, B; Coca, Luis Fernando; Vargas-mendoza, Leidy Yasmín; Aptroot, A; Arias, Laura Juliana; Besal, B; Bungartz, F; Cabrera-amaya, Diego Mauricio; Cáceres, ME;  S; Chaves, José Luis; Eliasaro, S; Gutiérrez, Martha Cecilia; Hernández Marin, JE; de los Ángeles Herrera-Campos, M; Holgado-rojas, ME; Jonitz, H; Kukwa, M; Lucheta, F; Madriñán, S; Marcelli, Marcelo Pinto; de Azevedo Martins, Suzana Maria; Mercado-díaz, JA; Molina, Jorge Alberto; Morales, EA; Nelson, PR; Nugra, F; Ortega, F; Paredes, T; Patiño, Ayda Lucía; Peláez-pulido, Rouchi Nadine; Pérez, Rosa Emilia;  Pérez; Perlmutter, GB; Rivas-plata, E; Robayo, J; Rodríguez, C; Simijaca, Diego Fernando; Soto-medina, E; Spielmann, Adriano Afonso; Suárez-corredor, A; Torres, Jean-marc; Vargas, Carlos Alberto; Yánez-ayabaca, A; Weerakoon, G; Wilk, K; Pacheco, Marcela Celis; Diazgranados, M; Brokamp, G; Borsch, T; Gillevet, PM; Sikaroodi, M; Lawrey, JD",NA,NA,2017,NA
https://www.frontiersin.org/articles/10.3389/fpls.2017.00900/full,932,Morphological plant modeling: unleashing geometric and topological potential within the plant sciences,NA,NA,NA,NA,2017,NA
http://www.tandfonline.com/doi/abs/10.1080/00219266.2017.1385509,933,"'Generation Nemo': motivations, satisfaction and career goals of marine biology students",NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1960515883?accountid=14507,934,"Novel Sampling Method for Assessing Human-Pathogen Interactions in the Natural Environment Using Boot Socks and Citizen Scientists, with Application to Campylobacter Seasonality",FALSE,"Jones, NR; Millman, C; van der Es, M; Hukelova, M; Forbes, KJ; Glover, C; Haldenby, S; Hunter, PR; Jackson, K; O'Brien, SJ; Rigby, D; Strachan, NJC; Williams, N; Lake, IR",APPLIED AND ENVIRONMENTAL MICROBIOLOGY,10.1128/AEM.00162-17,2017,NA
https://search.proquest.com/docview/1860274126?accountid=14507,935,Conservation charity backs our wildlife,NA,"Hesp, M",NA,NA,2017,NA
http://library.wur.nl/WebQuery/wurpubs/fulltext/424978,936,"BCD: linkages between people and nature–database, typology and indicators",NA,NA,NA,NA,2017,NA
https://www.theses.fr/2017REN1S060,937,Utilisation d'une hiérarchie de compétences pour l'optimisation de sélection de tâches en crowdsourcing,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/2000218787?accountid=14507,938,Contributions to conservation outcomes by natural history museum-led citizen science: Examining evidence and next steps,NA,"Ballard, HL; Robinson, LD; Young, AN; Pauly, GB; Higgins, LM; Johnson, RF; Tweddle, JC",NA,NA,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007291416&doi=10.1016%2fj.scitotenv.2016.11.137&partnerID=40&md5=4bef0e13ad9ed6f03b943b572389c446,939,Marine anthropogenic litter on British beaches: A 10-year nationwide assessment using citizen science data,NA,"Nelms, SE; Coombes, C; Foster, LC; Galloway, TS; Godley, BJ; Lindeque, PK; Witt, MJ",Science of the Total Environment,10.1016/j.scitotenv.2016.11.137,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019008689&doi=10.1016%2fj.jhydrol.2017.03.019&partnerID=40&md5=8afcd87120334f8eda1f059e4f58a48e,940,Demonstrating the value of community-based (‘citizen science’) observations for catchment modelling and characterisation,NA,"Starkey, E; Parkin, G; Birkinshaw, S; Large, A; Quinn, P; Gibson, C",Journal of Hydrology,10.1016/j.jhydrol.2017.03.019,2017,NA
https://search.proquest.com/docview/1912521266?accountid=14507,941,Phenological shifts in hoverflies (Diptera: Syrphidae): linking measurement and mechanism,NA,"Hassall, C; Owen, J; Gilbert, F",NA,NA,2017,NA
http://www.tandfonline.com/doi/abs/10.1080/23251042.2017.1344919,942,Not a 'Petro Metro': challenging fossil fuel expansion,NA,NA,NA,NA,2017,NA
https://books.google.com/books?hl=en&lr=&id=Kv4sDwAAQBAJ&oi=fnd&pg=PA400&dq=%E2%80%9Cbiological+records%E2%80%9D+ireland+-book+-%22new+report%22+-%22new+species%22+-%22new+record%22&ots=iAzPbCMx3F&sig=Og6RqFVhalREND-UHht9kzFn8r0,943,23. Stable isotope ecology of terrestrial gastropod shells,NA,NA,NA,NA,2017,NA
http://www.tandfonline.com/doi/abs/10.1080/01584197.2017.1292403,944,Declining ranges of southern African breeding cuckoos do not reflect host species' range changes,NA,NA,NA,NA,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85023179540&doi=10.1080%2f15622975.2017.1346279&partnerID=40&md5=faa97f6c78f4326ee668c3464fb63e26,945,Herbal medicine for psychiatric disorders: Psychopharmacology and neuroscience-based nomenclature,NA,"Tang, SW; Tang, WH; Leonard, BE",World Journal of Biological Psychiatry,10.1080/15622975.2017.1346279,2017,NA
http://search.ror.unisa.edu.au/record/UNISA_ALMA11151559800001831,946,The case for citizen science in urban agriculture research,NA,NA,NA,NA,2017,NA
http://www.tandfonline.com/doi/abs/10.1080/20442041.2017.1326793,947,Freshwater science for the benefit of society: a perspective from early career researchers,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1957269197?accountid=14507,948,Taxonomic bias in biodiversity data and societal preferences,NA,"Troudet, J; Grandcolas, P; Blin, A; Vignes-lebbe, R; Legendre, F",NA,NA,2017,NA
https://search.proquest.com/docview/1836624357?accountid=14507,949,Leveraging the power of place in citizen science for effective conservation decision making,NA,"Newman, G; Chandler, M; Clyde, M; McGreavy, B; Haklay, M; Ballard, H; Gray, S; Scarpino, R; Hauptfeld, R; Mellor, D; Gallo, J",NA,NA,2017,NA
https://academic.oup.com/jue/article-abstract/doi/10.1093/jue/jux006/4056551,950,Demographic and landscape-level urban foraging trends in the USA derived from web and mobile app usage,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1983937098?accountid=14507,951,Nutritional state reveals complex consequences of risk in a wild predator–prey community,NA,"DeWitt, PD; Schuler, MS; Visscher, DR; Thiel, RP",NA,NA,2017,NA
https://search.proquest.com/docview/1884214685?accountid=14507,952,"The global avian invasions atlas, a database of alien bird distributions worldwide",NA,"Dyer, EE; Redding, DW; Blackburn, TM",NA,NA,2017,NA
https://riojournal.com/article_preview.php?id=14059,953,"The Biodiversity Informatics Landscape: Elements, Connections and Opportunities",NA,NA,NA,NA,2017,NA
http://www.emeraldinsight.com/doi/abs/10.1108/JGOSS-05-2016-0018,954,Crowdsourcing as a business model: Extrinsic motivations for knowledge sharing in user-generated content websites,NA,NA,NA,NA,2017,NA
http://onlinelibrary.wiley.com/doi/10.1111/gcb.13653/full,955,Designing ecological climate change impact assessments to reflect key climatic drivers,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1961433427?accountid=14507,956,"Geocraft as a Means to Support the Development of Smart Cities, Getting the People of the Place Involved - Youth Included -",NA,"Scholten, H",NA,NA,2017,NA
http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190021,957,A low-cost solution for documenting distribution and abundance of endangered marine fauna and impacts from fisheries,NA,NA,NA,NA,2017,NA
http://search.proquest.com/openview/454dbb348d1e5ff0491995145c78ec63/1?pq-origsite=gscholar&cbl=2037689,958,A statistical framework for conditional extreme event attribution,NA,NA,NA,NA,2017,NA
https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020307021&doi=10.1080%2f00016489.2017.1332428&partnerID=40&md5=1a0f68b858fa044a993076d73f525b95,959,A method to induce human cortical long-term potentiation by acoustic stimulation,NA,"Lei, G; Zhao, Z; Li, Y; Yu, L; Zhang, X; Yan, Y; Ma, X; Wang, Q; Wang, K; Zhang, D; Shen, W; Qiao, Y; Yang, S",Acta Oto-Laryngologica,10.1080/00016489.2017.1332428,2017,NA
https://academic.oup.com/bioscience/article/doi/10.1093/biosci/bix012/3065740/Planning-for-the-Future-of-Urban-Biodiversity-A?guestAccessKey=5975a661-c6e7-4a8d-991b-27e07200791f,960,Planning for the future of urban biodiversity: a global review of city-scale initiatives,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1915523500?accountid=14507,961,Revealed: 10 worst air pollution hotspots; *Citizen Science investigation reveals air pollution in every region of the UK*,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1899639088?accountid=14507,962,Oneworld Piles Up the Wins,NA,"Thomson, L",NA,NA,2017,NA
https://www.nature.com/articles/nature24621,963,A communal catalogue reveals Earth's multiscale microbial diversity,NA,NA,NA,NA,2017,NA
https://www.frontiersin.org/articles/10.3389/fnhum.2017.00224/full,964,"The social context of “do-it-yourself” brain stimulation: neurohackers, biohackers, and lifehackers",NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/1856576169?accountid=14507,965,Practitioners' viewpoints on citizen science in water management: a case study in Dutch regional water resource management,NA,"Minkman, E; van der Sanden, M; Rutten, M",NA,NA,2017,NA
http://journals.ametsoc.org/doi/abs/10.1175/BAMS-D-16-0171.1,966,Tornadoes in Europe: an underestimated threat,NA,NA,NA,NA,2017,NA
https://search.proquest.com/docview/2020893880?accountid=14507,967,"Angler apps as a source of recreational fisheries data: opportunities, challenges and proposed standards",NA,"Venturelli, PA; Hyder, K; Skov, C",NA,NA,2017,NA
http://rodrigoriera.com/pdf_publications/Barentsia_discreta_2017_FINAL.pdf,968,"On the presence of Barentsia discreta (Busk, 1886)(Entoprocta: Barentsiidae) in fouling community from a...",NA,NA,NA,NA,2017,NA
