title,author,documentURL,database,year,search_venue
Phylogeography of human Y-chromosome haplogroup Q3-L275 from an academic/citizen science collaboration.,"Balanovsky, Oleg;Gurianov, Vladimir;Zaporozhchenko, Valery;Balaganskaya, Olga;Urasin, Vadim;Zhabagin, Maxat;Grugni, Viola;Canada, Rebekah;Al-Zahery, Nadia;Raveane, Alessandro;Wen, Shao-Qing;Yan, Shi;Wang, Xianpin;Zalloua, Pierre;Marafi, Abdullah;Koshel, Sergey;Semino, Ornella;Tyler-Smith, Chris;Balanovska, Elena",https://search.proquest.com/docview/1873722040?accountid=14507,SciTech Premium Collection,2017,ProQuest
Low temperature properties of spin filter NbN/GdN/NbN Josephson junctions,"Massarotti, D;Caruso, R;Pal, A;Rotoli, G;Longobardi, L;Pepe, GP;Blamire, MG;Tafuri, F",https://search.proquest.com/docview/1948460815?accountid=14507,SciTech Premium Collection,2017,ProQuest
Contributions to publications and management plans from 7years of citizen science: Use of a novel evaluation tool on Earthwatch-supported projects,"Chandler, Mark;Rullman, Stan;Cousins, Jenny;Esmail, Nafeesa;Begin, Elise;Venicx, Gitte;Eisenberg, Cristina;Studer, Marie",https://search.proquest.com/docview/2000238627?accountid=14507,SciTech Premium Collection,2017,ProQuest
"Reliability and utility of citizen science reef monitoring data collected by Reef Check Australia, 2002-2015","Done, Terence;Roelfsema, Chris;Harvey, Andrew;Schuller, Laura;Hill, Jocelyn;Marie-Lise SchlÃ¤ppy;Lea, Alexandra;Bauer-Civiello, Anne;Loder, Jennifer",https://search.proquest.com/docview/2000437137?accountid=14507,SciTech Premium Collection,2017,ProQuest
Huawei appoints cyber security officer for Australia,"Burkitt-Gray, Alan",https://search.proquest.com/docview/1919389779?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2017,ProQuest
Estimating the ability of plants to plastically track temperature-mediated shifts in the spring phenological optimum.,"Tansey, Christine J;Hadfield, Jarrod D;Phillimore, Albert B",https://search.proquest.com/docview/1867541211?accountid=14507,SciTech Premium Collection,2017,ProQuest
Smartphone citizen science: can a conservation hypothesis be tested using non specialist technology?,"Wess, T",https://search.proquest.com/docview/1955037207?accountid=14507,SciTech Premium Collection,2017,ProQuest
Many eyes on the ground: citizen science is an effective early detection tool for biosecurity,"Thomas, Melissa L;Gunawardene, Nihara;Horton, Kristin;Williams, Angus;O'connor, Simon;Mckirdy, Simon;van der Merwe, Johann",https://search.proquest.com/docview/1936441316?accountid=14507,SciTech Premium Collection,2017,ProQuest
Spatial distribution of citizen science casuistic observations for different taxonomic groups,"Tiago, Patrícia;Ceia-hasse, Ana;Marques, Tiago A;Capinha, César;Pereira, Henrique M",https://search.proquest.com/docview/1957861163?accountid=14507,SciTech Premium Collection,2017,ProQuest
Habitat description and interannual variation in abundance and phenology of the endangered beetle &lt;i&gt;Lucanus cervus&lt;/i&gt; L. (Coleoptera) using citizen science monitoring,"Méndez, Marcos;Chabier de Jaime;Alcántara, Manuel A",https://search.proquest.com/docview/1973805500?accountid=14507,SciTech Premium Collection,2017,ProQuest
In Their Own Words: The Significance of Participant Perceptions in Assessing Entomology Citizen Science Learning Outcomes Using a Mixed Methods Approach,"Lynch, Louise I;Dauer, Jenny M;Babchuk, Wayne A;Heng-Moss, Tiffany;Golick, Doug",https://search.proquest.com/docview/2026507756?accountid=14507,SciTech Premium Collection,2018,ProQuest
» Bird Watch NORTH Wales [...],NA,https://search.proquest.com/docview/2013706421?accountid=14507,European Newsstream,2018,ProQuest
The value of citizen science for ecological monitoring of mammals,"Arielle Waldstein Parsons;Goforth, Christine;Costello, Robert;Kays, Roland",https://search.proquest.com/docview/2019742054?accountid=14507,SciTech Premium Collection,2018,ProQuest
"UK weather: Recent extremes 'not unusual, but climate change makes them seem so'","Gabbatiss, Josh",https://search.proquest.com/docview/2055309961?accountid=14507,European Newsstream,2018,ProQuest
Stock Review: Netlink NBN Trust decreases 2% since listing,NA,https://search.proquest.com/docview/1962503112?accountid=14507,ABI/INFORM Global,2018,ProQuest
Public urged to be busy bees,NA,https://search.proquest.com/docview/1534187755?accountid=14507,European Newsstream,2014,ProQuest
"The Slow University: Inequality, Power and Alternatives","Martell, Luke",https://search.proquest.com/docview/1604029870?accountid=14507,Social Science Premium Collection,2014,ProQuest
"The Slow University: Work, Time and Well-Being","O'Neill, Maggie",https://search.proquest.com/docview/1604040540?accountid=14507,Social Science Premium Collection,2014,ProQuest
GLOBEROTTERS [Scot Region],"Findlay, Russell",https://search.proquest.com/docview/1669731614?accountid=14507,European Newsstream,2015,ProQuest
COBWEB project weaves a plan to crowd-source data,NA,https://search.proquest.com/docview/1674564257?accountid=14507,European Newsstream,2015,ProQuest
HERITAGE COUNCIL'S UNHAPPY BIRTHDAY,"Woodworth, Paddy",https://search.proquest.com/docview/1684114560?accountid=14507,European Newsstream,2015,ProQuest
An Atlas of Network Topologies Reveals Design Principles for Caenorhabditis elegans Vulval Precursor Cell Fate Patterning,"Ping, Xianfeng;Tang, Chao",https://search.proquest.com/docview/1691408884?accountid=14507,SciTech Premium Collection,2015,ProQuest
Assessing accuracy in citizen science-based plant phenology monitoring,"Fuccillo, Kerissa K;Crimmins, Theresa M;de Rivera, Catherine E;Elder, Timothy S",https://search.proquest.com/docview/1684725882?accountid=14507,"Military Database,SciTech Premium Collection",2015,ProQuest
Pollen morphology of Cactaceae in Northern Chile/ Morfología polínica de Cactáceas en el norte de Chile,"Miesen, Floreana;De Porras, María Eugenia;Maldonado, Antonio",https://search.proquest.com/docview/1762689819?accountid=14507,SciTech Premium Collection,2015,ProQuest
Correspondence,Anonymous,https://search.proquest.com/docview/1706574770?accountid=14507,"ABI/INFORM Global,European Newsstream,Military Database,Social Science Premium Collection",2015,ProQuest
Understanding the Motivations and Satisfactions of Volunteers to Improve the Effectiveness of Citizen Science Programs,"Wright, Dale R;Underhill, Les G;Keene, Matt;Knight, Andrew T",https://search.proquest.com/docview/2000005883?accountid=14507,SciTech Premium Collection,2015,ProQuest
Transhumanists are on a quest to discover eternal life. Is the citizen science they use the future of technology?,NA,https://search.proquest.com/docview/1710781791?accountid=14507,European Newsstream,2015,ProQuest
High resolution mass spectrometry imaging of plant tissues: towards a plant metabolite atlas,"Bhandari, Dhaka Ram;Wang, Qing;Friedt, Wolfgang;Spengler, Bernhard;Gottwald, Sven;Rompp, Andreas",https://search.proquest.com/docview/1770381065?accountid=14507,SciTech Premium Collection,2015,ProQuest
HydroCrowd: a citizen science snapshot to assess the spatial control of nitrogen solutes in surface waters,"Breuer, Lutz;Hiery, Noreen;Kraft, Philipp;Bach, Martin;Aubert, Alice H;Frede, Hans-georg",https://search.proquest.com/docview/1899808557?accountid=14507,SciTech Premium Collection,2015,ProQuest
The Role of Citizen Science in Landscape and Seascape Approaches to Integrating Conservation and Development,"Sayer, Jeffrey;Margules, Chris;Bohnet, Iris;Boedhihartono, Agni;Pierce, Ray;Dale, Allan;Andrews, Kate",https://search.proquest.com/docview/1764696143?accountid=14507,SciTech Premium Collection,2015,ProQuest
Motivation to Participate in an Online Citizen Science Game,"Curtis, Vickie",https://search.proquest.com/docview/1790890233?accountid=14507,Social Science Premium Collection,2015,ProQuest
What Is Citizen Science? – A Scientometric Meta-Analysis,"Kullenberg, Christopher;Kasperowski, Dick",https://search.proquest.com/docview/1756948182?accountid=14507,SciTech Premium Collection,2016,ProQuest
Explaining Spatial Variation in the Recording Effort of Citizen Science Data across Multiple Taxa,"Mair, Louise;Ruete, Alejandro",https://search.proquest.com/docview/1761076232?accountid=14507,SciTech Premium Collection,2016,ProQuest
Focal Plant Observations as a Standardised Method for Pollinator Monitoring: Opportunities and Limitations for Mass Participation Citizen Science.,"Roy, Helen E;Baxter, Elizabeth;Saunders, Aoine;Pocock, Michael J O",https://search.proquest.com/docview/1774531717?accountid=14507,SciTech Premium Collection,2016,ProQuest
"Climate Change, Capitalism, and Citizen Science: Developing a dialectical framework for examining volunteer participation in climate change research","Wixom, Joshua A.",https://search.proquest.com/docview/1848669005?accountid=14507,ProQuest Dissertations & Theses A&I,2016,ProQuest
Filling in gaps of drosophila melanogaster urate degradation metabolic pathway using metabolomics approaches: towards the core metabolome of the fruit fly,"Korzekwa, Dominika",https://search.proquest.com/docview/1896025082?accountid=14507,"ProQuest Dissertations & Theses: UK & Ireland,ProQuest Dissertations & Theses A&I",2016,ProQuest
"Assessing distribution, abundance and impacts of trade and habitat change in western populations of african grey parrot (psittacus erithacus)","Annorbah, Nathaniel N. D.",https://search.proquest.com/docview/1913434572?accountid=14507,"ProQuest Dissertations & Theses: UK & Ireland,ProQuest Dissertations & Theses A&I",2016,ProQuest
Environmental volunteer well-being: Managers’ perception and actual well-being of&amp;#xa0;volunteers,"Kragh Gitte;Stafford, Rick;Curtin, Susanna;Diaz, Anita",https://search.proquest.com/docview/1953111736?accountid=14507,SciTech Premium Collection,2016,ProQuest
Revealed: 612 plant species flowering on nature's strangest ever New Year's Day,"McCARTHY, MICHAEL",https://search.proquest.com/docview/1759855563?accountid=14507,European Newsstream,2016,ProQuest
RECREATING FORESTRY THROUGH EDUCATION AND OUTREACH,Anonymous,https://search.proquest.com/docview/1780137107?accountid=14507,SciTech Premium Collection,2016,ProQuest
'Citizen science' used to tackle sea pollution,"Baldwin, Craig",https://search.proquest.com/docview/1772267095?accountid=14507,European Newsstream,2016,ProQuest
Citizen science: from detecting pollution to evaluating ecological restoration,"Huddart, Joseph E A;Thompson, Murray S A;Woodward, Guy;Brooks, Stephen J",https://search.proquest.com/docview/1990850862?accountid=14507,SciTech Premium Collection,2016,ProQuest
The National Eclipse Weather Experiment: use and evaluation of a citizen science tool for schools outreach.,"Portas, Antonio M;Barnard, Luke;Scott, Chris;Harrison, R Giles",https://search.proquest.com/docview/1813902071?accountid=14507,SciTech Premium Collection,2016,ProQuest
"Occurrence and distribution of monocyclic aromatic hydrocarbons (BTEX) and the impact on macrobenthic community structure in Lagos lagoon, Nigeria","Doherty, V F;Otitoloju, A A",https://search.proquest.com/docview/1820410143?accountid=14507,"ABI/INFORM Global,SciTech Premium Collection",2016,ProQuest
Learning and the transformative potential of citizen science,"Bela, GyÃ¶rgyi;Peltola, Taru;Young, Juliette C;Bálint Balázs;Arpin, Isabelle;GyÃ¶rgy Pataki;Hauck, Jennifer;Kelemen, Eszter;Kopperoinen, Leena;Ann Van Herzele;Keune, Hans;Hecker, Susanne;Suškevičs, Monika;Roy, Helen E;Itkonen, Pekka;Külvik, Mart;LászlÓ, MiklÓs;Basnou, Corina;Pino, Joan;Bonn, Aletta",https://search.proquest.com/docview/2000168702?accountid=14507,SciTech Premium Collection,2016,ProQuest
Home news in brief,NA,https://search.proquest.com/docview/1827202439?accountid=14507,European Newsstream,2016,ProQuest
Citizen science or scientific citizenship? Disentangling the uses of public engagement rhetoric in national research initiatives,"Woolley, J. Patrick;McGowan, Michelle L.;Teare, Harriet J. A.;Coathup, Victoria;Fishman, Jennifer R.;Settersten, Richard A., Jr.;Sterckx, Sigrid;Kaye, Jane;Juengst, Eric T.",https://search.proquest.com/docview/1803470196?accountid=14507,PsycINFO,2016,ProQuest
Assessing data quality in citizen science,"Kosmala, Margaret;Swanson, Alexandra;Wiggins, Andrea;Simmons, Brooke",https://search.proquest.com/docview/2053902130?accountid=14507,SciTech Premium Collection,2016,ProQuest
Estimating False Positive Contamination in Crater Annotations from Citizen Science Data,"Tar, P D;Bugiolacchi, R;Thacker, N A;Gilmour, J D",https://search.proquest.com/docview/1867929814?accountid=14507,SciTech Premium Collection,2017,ProQuest
Efficient occupancy model-fitting for extensive citizen-science data.,"Dennis, Emily B;Morgan, Byron J T;Freeman, Stephen N;Ridout, Martin S;Brereton, Tom M;Fox, Richard;Powney, Gary D;Roy, David B",https://search.proquest.com/docview/1880472264?accountid=14507,SciTech Premium Collection,2017,ProQuest
"Rhetoric of Beekeeping: Science, Resistance &amp;amp; Innovation","Neville, Lauren",https://search.proquest.com/docview/1897504721?accountid=14507,ProQuest Dissertations & Theses A&I,2017,ProQuest
"Citizen Science and Topology of Mind: Complexity, Computation and Criticality in Data-Driven Exploration of Open Complex Systems","Funabashi, Masatoshi",https://search.proquest.com/docview/1899850021?accountid=14507,SciTech Premium Collection,2017,ProQuest
Birds of a feather flock together: Insights into starling murmuration behaviour revealed using citizen science.,"Goodenough, Anne E;Little, Natasha;Carpenter, William S;Hart, Adam G",https://search.proquest.com/docview/1911701658?accountid=14507,SciTech Premium Collection,2017,ProQuest
The Maryland Native Pollinator Survey: Combining Citizen Science with a Specimen Collection to Determine the Floral Preferences of Maryland's Native Pollinators,"Bernauer, Olivia Marie",https://search.proquest.com/docview/1927912255?accountid=14507,ProQuest Dissertations & Theses A&I,2017,ProQuest
